Date;Period;BE;DE;FR;NL;RAM_0;Row;Num_date
02/11/2015;14;0.10025;0.02606;0.02073;0;149.96515;276;20151102
02/11/2015;14;0.01676;-0.02334;-0.10428;-0.00624;243.7713;284;20151102
02/11/2015;14;0.10279;0.02461;0.02087;0;150.12502;291;20151102
02/11/2015;14;0.00974;0.0227;0.01419;0.12937;291.75711;328;20151102
02/11/2015;14;-0.31407;-0.14955;-0.24565;0;619.99214;410;20151102
02/11/2015;14;0.10256;0.02525;0.02185;0;150.49238;439;20151102
02/11/2015;14;-0.31819;-0.13957;-0.24791;0;620.40858;442;20151102
02/11/2015;14;0.10128;0.02267;0.01526;0;150.00499;459;20151102
02/11/2015;14;0.00908;-0.0816;0.00997;-0.04171;463.84807;465;20151102
02/11/2015;14;0.09989;0.02555;0.01928;0;149.66587;485;20151102
02/11/2015;14;-0.31152;-0.13223;-0.22713;0;620.24364;504;20151102
02/11/2015;14;-0.03898;0.04141;0.05331;0.01438;412.06912;510;20151102
02/11/2015;14;0.10205;0.02261;0.01605;0;149.9694;534;20151102
02/11/2015;14;-0.22607;-0.2656;-0.38913;-0.16987;540.88135;546;20151102
02/11/2015;14;0.01543;0.26513;0.16565;-0.04456;916.71332;553;20151102
02/11/2015;14;-0.00162;0.03203;-0.0313;0.0191;184.37519;575;20151102
02/11/2015;15;0.15372;-0.09286;-0.0033;-0.1586;921.21136;68;20151102
02/11/2015;15;0;0;0;-1;4250;88;20151102
02/11/2015;15;-1;0;0;0;4500;161;20151102
02/11/2015;15;0.00908;-0.08159;0.0101;-0.04133;268.87133;167;20151102
02/11/2015;15;0.1114;0.28147;0.17507;0.43203;644.01346;171;20151102
02/11/2015;15;0.01677;0.27646;0.14442;-0.09475;885.15006;175;20151102
02/11/2015;15;0;0;1;0;5101;186;20151102
02/11/2015;15;-0.03898;0.04141;0.0533;0.01421;406.07133;210;20151102
02/11/2015;15;-0.0046;-0.11089;-0.06456;0.00391;289.50017;235;20151102
02/11/2015;15;0.15979;-0.1353;-0.18398;-0.08225;855.98402;348;20151102
02/11/2015;15;-0.00599;0.05143;-0.02661;0.0616;123.15588;363;20151102
02/11/2015;15;0.01676;-0.02334;-0.10439;-0.00615;326.74073;385;20151102
02/11/2015;15;0.00974;0.0227;0.0142;0.13894;273.4917;433;20151102
02/11/2015;15;0.23975;0.16401;0.15828;0.13846;279.38077;508;20151102
02/11/2015;15;0.1595;-0.14077;-0.07164;-0.18343;937.14109;514;20151102
02/11/2015;15;-0.00625;0.05335;-0.02799;0.06441;128.94782;537;20151102
02/11/2015;15;0.10649;-0.1371;-0.23286;-0.05134;899.61574;568;20151102
02/11/2015;15;-0.0077;-0.10191;-0.0439;0.11289;529.32673;569;20151102
02/11/2015;16;0.1114;0.28147;0.17507;0.42807;659.12434;92;20151102
02/11/2015;16;-1;0;0;0;4500;147;20151102
02/11/2015;16;0.10649;-0.1371;-0.23284;-0.05262;895.65668;173;20151102
02/11/2015;16;0;0;0;-1;4250;185;20151102
02/11/2015;16;-0.00599;0.05143;-0.02658;0.06387;127.09997;203;20151102
02/11/2015;16;0.01677;0.27646;0.14443;-0.09049;876.03333;264;20151102
02/11/2015;16;0.1595;-0.14077;-0.07165;-0.18352;927.14106;272;20151102
02/11/2015;16;-0.0046;-0.11089;-0.06458;0.0018;245.55415;275;20151102
02/11/2015;16;0.23975;0.16401;0.15827;0.13926;268.35582;278;20151102
02/11/2015;16;-0.0077;-0.10191;-0.04392;0.12176;553.07327;283;20151102
02/11/2015;16;0.15979;-0.1353;-0.18396;-0.08321;843.016;298;20151102
02/11/2015;16;0.00908;-0.08159;0.00993;-0.0422;219.85234;314;20151102
02/11/2015;16;0.15372;-0.09286;-0.00333;-0.1583;914.19531;317;20151102
02/11/2015;16;-0.03898;0.04141;0.05329;0.01461;415.05758;399;20151102
02/11/2015;16;0;0;1;0;5101;400;20151102
02/11/2015;16;0.01676;-0.02334;-0.10449;-0.00635;371.72083;409;20151102
02/11/2015;16;0.00974;0.0227;0.0142;0.1284;321.78682;550;20151102
02/11/2015;17;0.15932;-0.13472;-0.18283;-0.08321;725.48959;74;20151102
02/11/2015;17;-0.00532;0.05559;-0.02094;0.05829;144.80407;85;20151102
02/11/2015;17;0;0;-1;0;2386;149;20151102
02/11/2015;17;-0.00628;0.0534;-0.02785;0.06753;134.90897;168;20151102
02/11/2015;17;-0.317;-0.14869;-0.2603;0;611.20575;206;20151102
02/11/2015;17;0.10426;0.02336;0.02049;0;149.49043;218;20151102
02/11/2015;17;-1;0;0;0;4500;220;20151102
02/11/2015;17;0.09959;0.02106;0.01044;0;149.16552;279;20151102
02/11/2015;17;-0.03885;0.04124;0.05296;0.01464;441.92058;280;20151102
02/11/2015;17;0;0;1;0;5614;313;20151102
02/11/2015;17;-0.00465;-0.11074;-0.06433;0.00143;244.65461;327;20151102
02/11/2015;17;0.09911;0.02391;0.01548;0;148.80943;333;20151102
02/11/2015;17;-0.00774;-0.1018;-0.04375;0.12274;597.10951;344;20151102
02/11/2015;17;0.00911;-0.08158;0.00986;-0.04246;218.83346;364;20151102
02/11/2015;17;0.0169;0.27608;0.14384;-0.09139;875.84032;382;20151102
02/11/2015;17;0.10302;0.01957;0.01155;0;149.30096;389;20151102
02/11/2015;17;0.10159;0.02594;0.02241;0;148.97987;430;20151102
02/11/2015;17;0.09978;0.02569;0.01979;0;148.83964;431;20151102
02/11/2015;17;-0.31144;-0.13806;-0.2397;0;610.57688;441;20151102
02/11/2015;17;-0.31356;-0.13984;-0.2459;0;610.50262;448;20151102
02/11/2015;17;-0.31268;-0.14571;-0.24815;0;611.22286;467;20151102
02/11/2015;17;-0.00602;0.05148;-0.02648;0.06459;129.11812;499;20151102
02/11/2015;17;-0.31441;-0.15133;-0.25624;0;611.26087;515;20151102
02/11/2015;17;0.10181;0.01982;0.01061;0;149.44543;522;20151102
02/11/2015;17;0.10376;0.02448;0.02209;0;149.13343;532;20151102
02/11/2015;17;-0.00619;0.04308;-0.02997;0.05993;133.77999;565;20151102
02/11/2015;17;0.14644;-0.08425;-0.16006;-0.01643;699.10111;576;20151102
02/11/2015;18;-0.00609;0.0498;-0.02815;0.06208;125.65769;2;20151102
02/11/2015;18;0.08785;0.00168;-0.0391;0;146.6248;16;20151102
02/11/2015;18;-1;0;0;0;4500;22;20151102
02/11/2015;18;0.0933;0;-0.03598;0;146.6485;24;20151102
02/11/2015;18;0;0;-1;0;2001;28;20151102
02/11/2015;18;-0.26456;-0.14723;-0.2333;0;511.36337;76;20151102
02/11/2015;18;0.0951;0.03724;0.03404;0;151.753;97;20151102
02/11/2015;18;-0.00516;0.0533;-0.02098;0.05352;133.70736;133;20151102
02/11/2015;18;0.10577;0.01054;0.01054;0;135.53566;143;20151102
02/11/2015;18;0.08869;0.02419;0.00076;0;152.22367;162;20151102
02/11/2015;18;0.00988;0.02284;0.01437;0.13632;307.57663;193;20151102
02/11/2015;18;0.00874;-0.08127;0.00647;-0.03797;215.97828;205;20151102
02/11/2015;18;-0.25329;-0.10311;-0.17508;0;511.11493;260;20151102
02/11/2015;18;0.11168;0;-0.01427;0;146.63379;268;20151102
02/11/2015;18;0.0556;-0.0021;-0.01503;0;83.21865;287;20151102
02/11/2015;18;-0.31478;-0.16242;-0.25231;0;624.54301;288;20151102
02/11/2015;18;-0.26493;-0.14738;-0.23426;0;511.21906;303;20151102
02/11/2015;18;0.09305;0.01508;0.02624;0;135.7211;340;20151102
02/11/2015;18;-0.00585;0.0482;-0.02683;0.05952;120.87349;351;20151102
02/11/2015;18;0.08681;0.01932;0.0339;0;135.87688;383;20151102
02/11/2015;18;0.11867;0.01183;0.01183;0;152.06556;398;20151102
02/11/2015;18;-0.006;0.04077;-0.02986;0.05545;120.70285;428;20151102
02/11/2015;18;-0.27218;-0.13785;-0.24411;0;510.61156;444;20151102
02/11/2015;18;0.01694;0.27525;0.1448;-0.09972;894.24403;445;20151102
02/11/2015;18;0.06146;-0.00072;-0.00916;0;83.04928;453;20151102
02/11/2015;18;-0.26104;-0.14171;-0.22115;0;510.81258;457;20151102
02/11/2015;18;0.09769;0.03738;0.03738;0;151.83302;466;20151102
02/11/2015;18;0.11118;0.2519;0.37346;0.15395;1359.23784;513;20151102
02/11/2015;18;-0.03883;0.04111;0.05257;0.01411;444.82018;516;20151102
02/11/2015;18;-0.26562;-0.14687;-0.23551;0;511.14694;520;20151102
02/11/2015;18;0.08575;0.03237;0.03913;0;139.5094;528;20151102
02/11/2015;18;-0.31984;-0.13771;-0.24601;0;624.53088;538;20151102
02/11/2015;18;-0.00488;-0.11201;-0.06667;0.00711;258.87308;542;20151102
02/11/2015;18;0;0;1;0;6014;544;20151102
02/11/2015;18;-0.31315;-0.15507;-0.24318;0;624.93015;563;20151102
02/11/2015;19;-0.00609;0.04985;-0.02816;0.06347;128.61997;12;20151102
02/11/2015;19;-0.36353;-0.21568;-0.3559;0;674.85556;19;20151102
02/11/2015;19;-0.34254;-0.19015;-0.28873;0;674.55968;26;20151102
02/11/2015;19;0.00989;0.02282;0.01446;0.13737;283.56566;27;20151102
02/11/2015;19;-0.26739;-0.14792;-0.27375;0;488.85153;43;20151102
02/11/2015;19;-0.03886;0.04107;0.05257;0.01434;436.8198;49;20151102
02/11/2015;19;-0.24974;-0.11769;-0.1803;0;507.61823;51;20151102
02/11/2015;19;0.0973;0.03659;0.03659;0;150.6901;70;20151102
02/11/2015;19;0.01693;0.27481;0.14593;-0.09678;888.41988;89;20151102
02/11/2015;19;-0.27861;-0.16718;-0.26586;0;525.80742;135;20151102
02/11/2015;19;0.1174;0.01211;0.01211;0;150.5415;155;20151102
02/11/2015;19;0.07813;-0.00833;-0.04801;0;146.53744;157;20151102
02/11/2015;19;-0.00586;0.04825;-0.02683;0.06086;123.84274;176;20151102
02/11/2015;19;-0.26599;-0.10434;-0.19587;0;520.55663;201;20151102
02/11/2015;19;-0.29686;-0.16594;-0.29686;0;536.50692;202;20151102
02/11/2015;19;0.09754;-0.00481;-0.02778;0;147.09827;204;20151102
02/11/2015;19;-1;0;0;0;4500;234;20151102
02/11/2015;19;-0.24837;-0.08965;-0.15204;0;512.51379;239;20151102
02/11/2015;19;-0.25955;-0.12675;-0.19233;0;525.8337;273;20151102
02/11/2015;19;0.00877;-0.08085;0.00455;-0.03819;212.51728;294;20151102
02/11/2015;19;0.10992;-0.00116;-0.01595;0;146.64991;316;20151102
02/11/2015;19;0.08716;0.03132;0.03697;0;139.45403;329;20151102
02/11/2015;19;-0.00488;-0.11182;-0.06733;0.00587;272.75375;349;20151102
02/11/2015;19;0.08761;0.02369;-0.00026;0;151.25223;352;20151102
02/11/2015;19;0.0959;0.01586;0.02642;0;138.9648;360;20151102
02/11/2015;19;-0.29285;-0.159;-0.29285;0;525.83895;367;20151102
02/11/2015;19;-0.25453;-0.12882;-0.19482;0;512.52746;386;20151102
02/11/2015;19;0.08986;0.02;0.03383;0;138.98893;404;20151102
02/11/2015;19;0.11219;0;-0.01416;0;146.50782;456;20151102
02/11/2015;19;0.09476;0.03689;0.03419;0;150.86768;486;20151102
02/11/2015;19;0.07509;-0.00629;-0.05316;0;147.29527;549;20151102
02/11/2015;19;0;0;1;0;5101;566;20151102
02/11/2015;19;0.08657;0;-0.04442;0;146.52876;577;20151102
02/11/2015;20;0;0;1;0;5101;8;20151102
02/11/2015;20;-0.2601;-0.09916;-0.19002;0;508.6581;18;20151102
02/11/2015;20;0.09695;0.03517;0.03517;0;149.3272;66;20151102
02/11/2015;20;0.08589;0.02265;-0.00257;0;149.10462;73;20151102
02/11/2015;20;-0.26494;-0.14298;-0.22264;0;519.51518;93;20151102
02/11/2015;20;-0.34812;-0.1971;-0.31684;0;664.55554;102;20151102
02/11/2015;20;-0.00487;-0.11181;-0.06724;0.00203;251.88195;112;20151102
02/11/2015;20;0.09412;0.03581;0.03309;0;148.69946;117;20151102
02/11/2015;20;-0.29984;-0.15876;-0.29417;0;541.63133;119;20151102
02/11/2015;20;0.08776;0.02787;0.03442;0;138.36383;134;20151102
02/11/2015;20;-0.2265;-0.266;-0.38614;-0.17293;429.82934;139;20151102
02/11/2015;20;-0.00609;0.04985;-0.02817;0.06738;137.50794;225;20151102
02/11/2015;20;0.08794;0;-0.04476;0;149.02832;243;20151102
02/11/2015;20;-0.24832;-0.12166;-0.1894;0;497.57114;259;20151102
02/11/2015;20;0.09062;0.02006;0.03101;0;138.04481;262;20151102
02/11/2015;20;-0.23937;-0.13504;-0.22542;0;448.67964;271;20151102
02/11/2015;20;-0.25145;-0.09405;-0.17651;0;497.8741;286;20151102
02/11/2015;20;-0.33941;-0.18384;-0.33734;0;611.69212;305;20151102
02/11/2015;20;0.1145;0.0138;0.0138;0;148.975;307;20151102
02/11/2015;20;-0.28897;-0.16302;-0.27212;0;541.65184;308;20151102
02/11/2015;20;0.09573;0.0166;0.02474;0;137.64324;325;20151102
02/11/2015;20;-0.26117;-0.09957;-0.1908;0;510.75159;330;20151102
02/11/2015;20;0.03884;-0.00615;-0.03213;0;83.61592;347;20151102
02/11/2015;20;-0.26174;-0.14832;-0.23986;0;497.75718;380;20151102
02/11/2015;20;0.00876;-0.08085;0.00481;-0.03951;211.62356;392;20151102
02/11/2015;20;0.10982;0;-0.01891;0;149.01231;422;20151102
02/11/2015;20;-0.03883;0.04108;0.0526;0.01503;431.79982;438;20151102
02/11/2015;20;-0.00585;0.04825;-0.02684;0.06461;131.73217;475;20151102
02/11/2015;20;0.11251;0.00141;-0.01296;0;148.82293;482;20151102
02/11/2015;20;-0.29766;-0.10779;-0.18535;0;611.54482;507;20151102
02/11/2015;20;0.08757;0.02987;0.03462;0;137.62221;524;20151102
02/11/2015;20;-1;0;0;0;4500;529;20151102
02/11/2015;20;-0.25497;-0.12576;-0.19554;0;510.70624;548;20151102
02/11/2015;20;0.01691;0.2748;0.14577;-0.08796;868.13741;570;20151102
02/11/2015;21;0.01693;0.2748;0.14559;-0.09182;877.19355;42;20151102
02/11/2015;21;-0.26942;-0.10421;-0.19221;0;532.53554;52;20151102
02/11/2015;21;-1;0;0;0;4500;57;20151102
02/11/2015;21;0.09562;0.02756;0.01743;0;150.63441;60;20151102
02/11/2015;21;0.00877;-0.08084;0.00551;-0.03872;212.77767;83;20151102
02/11/2015;21;-0.26691;-0.10674;-0.19867;0;521.94047;101;20151102
02/11/2015;21;-0.25656;-0.14032;-0.2165;0;503.74962;105;20151102
02/11/2015;21;0.10919;0.00956;-0.00201;0;151.22907;109;20151102
02/11/2015;21;0.09376;0.02795;0.02795;0;138.90798;115;20151102
02/11/2015;21;-0.26448;-0.15118;-0.24274;0;503.63576;125;20151102
02/11/2015;21;-0.26025;-0.13068;-0.2007;0;521.616;142;20151102
02/11/2015;21;-0.03886;0.04107;0.05261;0.01461;429.82244;154;20151102
02/11/2015;21;-0.00586;0.04825;-0.02689;0.06228;126.78768;179;20151102
02/11/2015;21;0;0;1;0;5101;233;20151102
02/11/2015;21;0.09441;0.02397;0.00892;0;150.56053;249;20151102
02/11/2015;21;0.09269;0.02711;0.02929;0;138.50982;277;20151102
02/11/2015;21;-0.2851;-0.15169;-0.27349;0;521.9835;281;20151102
02/11/2015;21;0.09769;0.03099;0.02664;0;150.61507;282;20151102
02/11/2015;21;0.00989;0.02282;0.01443;0.13877;278.51881;311;20151102
02/11/2015;21;0.01682;-0.02266;-0.10018;-0.00624;251.84968;334;20151102
02/11/2015;21;0.10554;0.00915;-0.00711;0;151.00012;359;20151102
02/11/2015;21;-0.00609;0.04985;-0.02822;0.06495;132.56323;377;20151102
02/11/2015;21;0.11105;0.01921;0.01921;0;150.8022;378;20151102
02/11/2015;21;0.09406;0.02162;0.0277;0;139.27888;379;20151102
02/11/2015;21;-0.2594;-0.12805;-0.19682;0;521.54595;384;20151102
02/11/2015;21;0.09771;0.01908;0.02322;0;138.84368;434;20151102
02/11/2015;21;-0.27723;-0.15685;-0.25904;0;521.90451;436;20151102
02/11/2015;21;-0.2548;-0.09495;-0.16207;0;521.5005;437;20151102
02/11/2015;21;-0.00488;-0.11182;-0.06711;0.00434;251.85269;564;20151102
02/11/2015;21;0.09649;0.0102;-0.01574;0;150.61132;571;20151102
02/11/2015;22;0.1465;-0.08433;-0.1589;-0.01593;763.35879;69;20151102
02/11/2015;22;0.00877;-0.08084;0.00621;-0.03784;214.93153;72;20151102
02/11/2015;22;0;0;0;-1;4250;100;20151102
02/11/2015;22;0.15948;-0.1348;-0.18202;-0.082;778.60794;116;20151102
02/11/2015;22;0.00989;0.02282;0.01439;0.17064;448.61625;169;20151102
02/11/2015;22;-0.00488;-0.11182;-0.0668;0.00608;255.88302;174;20151102
02/11/2015;22;-1;0;0;0;4500;181;20151102
02/11/2015;22;-0.03886;0.04107;0.05258;0.01421;430.82599;209;20151102
02/11/2015;22;-0.22664;-0.26607;-0.38738;-0.16905;675.44153;212;20151102
02/11/2015;22;0.24032;0.16349;0.15721;0.13758;153.92142;257;20151102
02/11/2015;22;0;0;-1;0;4190;365;20151102
02/11/2015;22;-0.00902;-0.13406;-0.09943;0.02217;326.69413;373;20151102
02/11/2015;22;0.11033;-0.12957;-0.21995;-0.04723;859.19778;397;20151102
02/11/2015;22;-0.00161;0.03226;-0.0311;0.01886;294.44714;402;20151102
02/11/2015;22;0.01693;0.27481;0.14499;-0.09483;882.12558;424;20151102
02/11/2015;22;0;0;1;0;5101;558;20151102
02/11/2015;22;0.11146;0.28024;0.17544;0.4338;646.94788;573;20151102
02/11/2015;23;0.09735;0.01914;0.02277;0;137.84215;7;20151102
02/11/2015;23;0.09185;0.02686;0.02945;0;137.78555;15;20151102
02/11/2015;23;0.11146;0.28024;0.17561;0.42635;673.19983;25;20151102
02/11/2015;23;0.01693;0.27481;0.14515;-0.09829;921.26326;31;20151102
02/11/2015;23;0.09579;0.02367;0.01071;0;149.57772;138;20151102
02/11/2015;23;0.0978;0.02981;0.02518;0;150.12105;150;20151102
02/11/2015;23;0.09788;0.01505;-0.00379;0;149.60254;151;20151102
02/11/2015;23;0.00877;-0.08084;0.00631;-0.03857;323.97747;164;20151102
02/11/2015;23;-0.00902;-0.13406;-0.09955;0.02127;364.68873;165;20151102
02/11/2015;23;-1;0;0;0;4500;192;20151102
02/11/2015;23;0.10405;0.01293;-0.00068;0;150.37325;195;20151102
02/11/2015;23;0.10697;0.01275;0.00241;0;150.26586;211;20151102
02/11/2015;23;0.01997;-0.15758;0.0693;-0.10154;916.66518;254;20151102
02/11/2015;23;-0.03886;0.04107;0.05264;0.01452;412.83261;318;20151102
02/11/2015;23;-0.00161;0.03226;-0.03115;0.01919;288.42515;321;20151102
02/11/2015;23;0;0;-1;0;3757;337;20151102
02/11/2015;23;0.09609;0.02678;0.01718;0;150.37022;339;20151102
02/11/2015;23;-0.22664;-0.26607;-0.38706;-0.1715;664.59173;342;20151102
02/11/2015;23;0.10089;0.0184;0.0184;0;137.60322;391;20151102
02/11/2015;23;0.09346;0.02745;0.02745;0;137.83358;446;20151102
02/11/2015;23;0;0;0;-1;4250;454;20151102
02/11/2015;23;-0.00488;-0.11182;-0.06686;0.00522;280.8918;460;20151102
02/11/2015;23;0.09352;0.02141;0.02748;0;138.37011;464;20151102
02/11/2015;23;-0.00774;-0.10071;-0.04396;0.11468;764.36339;505;20151102
02/11/2015;23;0;0;1;0;5101;518;20151102
02/11/2015;24;-1;0;0;0;4500;20;20151102
02/11/2015;24;0.10101;0.02495;0.01979;0;149.41268;29;20151102
02/11/2015;24;0.1465;-0.08453;-0.15909;-0.01582;751.29226;33;20151102
02/11/2015;24;0.10108;0.02215;0.01435;0;148.79434;78;20151102
02/11/2015;24;-0.00161;0.03265;-0.03108;0.01912;271.47421;127;20151102
02/11/2015;24;0.09987;0.02391;0.01639;0;148.81196;140;20151102
02/11/2015;24;-0.00902;-0.13718;-0.09924;0.02334;350.47582;141;20151102
02/11/2015;24;0.10207;0.02421;0.01959;0;148.98606;172;20151102
02/11/2015;24;0.10229;0.02366;0.01876;0;148.66672;244;20151102
02/11/2015;24;0.10011;0.02267;0.01424;0;149.09823;245;20151102
02/11/2015;24;0.01997;-0.16756;0.06884;-0.10133;910.7935;247;20151102
02/11/2015;24;0;0;0;-1;4250;248;20151102
02/11/2015;24;-0.03886;0.04132;0.05255;0.01431;427.83429;293;20151102
02/11/2015;24;0.11146;0.27995;0.1752;0.42464;656.12141;420;20151102
02/11/2015;24;-0.22664;-0.26596;-0.38772;-0.17147;662.43084;425;20151102
02/11/2015;24;0.01682;-0.02148;-0.10129;-0.00607;418.65037;473;20151102
02/11/2015;24;0.15367;-0.09234;-0.00428;-0.15964;870.04468;488;20151102
02/11/2015;24;0.09982;0.02439;0.01728;0;149.09001;493;20151102
02/11/2015;24;0.10012;0.02476;0.01837;0;149.30511;494;20151102
02/11/2015;24;0;0;1;0;5101;498;20151102
02/11/2015;24;0.15948;-0.13496;-0.18216;-0.08309;771.59076;541;20151102
02/11/2015;24;0.10162;0.02201;0.01471;0;148.71256;547;20151102
02/11/2015;24;0.01693;0.27648;0.14473;-0.10743;953.53733;562;20151102